id,osmid_fake,x,y
5650,0,470,47
5651,0,471,47
5652,0,472,47
5653,0,473,47
5654,0,474,47
5655,0,475,47
5656,0,476,47
5657,0,477,47
5658,0,478,47
5659,0,479,47
5660,0,480,47
5661,0,481,47
5662,0,482,47
5663,0,483,47
5664,0,484,47
5665,0,485,47
5666,0,486,47
5667,0,105,48
5668,0,106,48
5669,0,183,48
5670,0,184,48
5671,0,185,48
5672,0,186,48
5673,0,187,48
5674,0,188,48
5675,0,189,48
5676,0,191,48
5677,0,192,48
5678,0,193,48
5679,0,194,48
5680,0,195,48
5681,0,196,48
5682,0,197,48
5683,0,198,48
5684,0,199,48
5685,0,200,48
5686,0,201,48
5687,0,202,48
5688,0,203,48
5689,0,204,48
5690,0,205,48
5691,0,206,48
5692,0,207,48
5693,0,208,48
5694,0,209,48
5695,0,210,48
5696,0,211,48
5697,0,212,48
5698,0,213,48
5699,0,214,48
5700,0,215,48
5701,0,216,48
5702,0,217,48
5703,0,218,48
5704,0,219,48
5705,0,220,48
5706,0,221,48
5707,0,222,48
5708,0,223,48
5709,0,224,48
5710,0,225,48
5711,0,226,48
5712,0,287,48
5713,0,288,48
5714,0,289,48
5715,0,290,48
5716,0,291,48
5717,0,292,48
5718,0,293,48
5719,0,294,48
5720,0,295,48
5721,0,296,48
5722,0,297,48
5723,0,298,48
5724,0,299,48
5725,0,300,48
5726,0,301,48
5727,0,302,48
5728,0,303,48
5729,0,304,48
5730,0,305,48
5731,0,306,48
5732,0,307,48
5733,0,308,48
5734,0,309,48
5735,0,310,48
5736,0,333,48
5737,0,334,48
5738,0,335,48
5739,0,336,48
5740,0,337,48
5741,0,338,48
5742,0,339,48
5743,0,340,48
5744,0,341,48
5745,0,342,48
5746,0,343,48
5747,0,344,48
5748,0,345,48
5749,0,346,48
5750,0,347,48
5751,0,348,48
5752,0,445,48
5753,0,446,48
5754,0,447,48
5755,0,448,48
5756,0,449,48
5757,0,454,48
5758,0,455,48
5759,0,456,48
5760,0,457,48
5761,0,458,48
5762,0,459,48
5763,0,460,48
5764,0,461,48
5765,0,462,48
5766,0,463,48
5767,0,464,48
5768,0,465,48
5769,0,466,48
5770,0,467,48
5771,0,468,48
5772,0,469,48
5773,0,470,48
5774,0,471,48
5775,0,472,48
5776,0,473,48
5777,0,474,48
5778,0,475,48
5779,0,476,48
5780,0,477,48
5781,0,478,48
5782,0,479,48
5783,0,480,48
5784,0,481,48
5785,0,482,48
5786,0,483,48
5787,0,484,48
5788,0,485,48
5789,0,486,48
5790,0,183,49
5791,0,184,49
5792,0,185,49
5793,0,186,49
5794,0,187,49
5795,0,188,49
5796,0,189,49
5797,0,190,49
5798,0,191,49
5799,0,192,49
5800,0,193,49
5801,0,194,49
5802,0,195,49
5803,0,196,49
5804,0,197,49
5805,0,198,49
5806,0,199,49
5807,0,200,49
5808,0,201,49
5809,0,202,49
5810,0,203,49
5811,0,204,49
5812,0,205,49
5813,0,206,49
5814,0,207,49
5815,0,208,49
5816,0,209,49
5817,0,210,49
5818,0,211,49
5819,0,212,49
5820,0,213,49
5821,0,214,49
5822,0,215,49
5823,0,216,49
5824,0,217,49
5825,0,218,49
5826,0,219,49
5827,0,220,49
5828,0,221,49
5829,0,222,49
5830,0,223,49
5831,0,224,49
5832,0,225,49
5833,0,226,49
5834,0,285,49
5835,0,286,49
5836,0,300,49
5837,0,301,49
5838,0,302,49
5839,0,303,49
5840,0,304,49
5841,0,305,49
5842,0,306,49
5843,0,307,49
5844,0,308,49
5845,0,309,49
5846,0,310,49
5847,0,311,49
5848,0,312,49
5849,0,334,49
5850,0,335,49
5851,0,336,49
5852,0,337,49
5853,0,338,49
5854,0,339,49
5855,0,340,49
5856,0,341,49
5857,0,342,49
5858,0,343,49
5859,0,344,49
5860,0,345,49
5861,0,346,49
5862,0,347,49
5863,0,348,49
5864,0,349,49
5865,0,350,49
5866,0,455,49
5867,0,462,49
5868,0,463,49
5869,0,464,49
5870,0,465,49
5871,0,466,49
5872,0,467,49
5873,0,468,49
5874,0,469,49
5875,0,470,49
5876,0,471,49
5877,0,472,49
5878,0,473,49
5879,0,474,49
5880,0,475,49
5881,0,476,49
5882,0,477,49
5883,0,478,49
5884,0,479,49
5885,0,480,49
5886,0,481,49
5887,0,482,49
5888,0,483,49
5889,0,484,49
5890,0,485,49
5891,0,486,49
5892,0,183,50
5893,0,184,50
5894,0,185,50
5895,0,186,50
5896,0,187,50
5897,0,188,50
5898,0,189,50
5899,0,190,50
5900,0,191,50
5901,0,192,50
5902,0,193,50
5903,0,194,50
5904,0,195,50
5905,0,196,50
5906,0,197,50
5907,0,198,50
5908,0,199,50
5909,0,200,50
5910,0,201,50
5911,0,202,50
5912,0,203,50
5913,0,204,50
5914,0,205,50
5915,0,206,50
5916,0,207,50
5917,0,208,50
5918,0,209,50
5919,0,210,50
5920,0,211,50
5921,0,212,50
5922,0,213,50
5923,0,214,50
5924,0,215,50
5925,0,216,50
5926,0,217,50
5927,0,218,50
5928,0,219,50
5929,0,220,50
5930,0,221,50
5931,0,222,50
5932,0,223,50
5933,0,224,50
5934,0,225,50
5935,0,226,50
5936,0,284,50
5937,0,285,50
5938,0,286,50
5939,0,298,50
5940,0,299,50
5941,0,300,50
5942,0,301,50
5943,0,302,50
5944,0,303,50
5945,0,304,50
5946,0,305,50
5947,0,306,50
5948,0,307,50
5949,0,308,50
5950,0,309,50
5951,0,310,50
5952,0,311,50
5953,0,312,50
5954,0,313,50
5955,0,335,50
5956,0,336,50
5957,0,337,50
5958,0,338,50
5959,0,339,50
5960,0,340,50
5961,0,341,50
5962,0,342,50
5963,0,343,50
5964,0,344,50
5965,0,345,50
5966,0,346,50
5967,0,347,50
5968,0,348,50
5969,0,349,50
5970,0,350,50
5971,0,351,50
5972,0,375,50
5973,0,376,50
5974,0,379,50
5975,0,380,50
5976,0,381,50
5977,0,462,50
5978,0,463,50
5979,0,464,50
5980,0,465,50
5981,0,466,50
5982,0,467,50
5983,0,468,50
5984,0,469,50
5985,0,470,50
5986,0,471,50
5987,0,472,50
5988,0,473,50
5989,0,474,50
5990,0,475,50
5991,0,476,50
5992,0,477,50
5993,0,478,50
5994,0,479,50
5995,0,480,50
5996,0,481,50
5997,0,482,50
5998,0,483,50
5999,0,484,50
6000,0,485,50
6001,0,486,50
6002,0,183,51
6003,0,184,51
6004,0,185,51
6005,0,186,51
6006,0,187,51
6007,0,188,51
6008,0,189,51
6009,0,190,51
6010,0,191,51
6011,0,192,51
6012,0,193,51
6013,0,194,51
6014,0,195,51
6015,0,196,51
6016,0,197,51
6017,0,198,51
6018,0,199,51
6019,0,200,51
6020,0,201,51
6021,0,202,51
6022,0,203,51
6023,0,204,51
6024,0,205,51
6025,0,206,51
6026,0,207,51
6027,0,208,51
6028,0,209,51
6029,0,210,51
6030,0,211,51
6031,0,212,51
6032,0,213,51
6033,0,214,51
6034,0,215,51
6035,0,216,51
6036,0,217,51
6037,0,218,51
6038,0,219,51
6039,0,220,51
6040,0,221,51
6041,0,222,51
6042,0,223,51
6043,0,224,51
6044,0,225,51
6045,0,226,51
6046,0,283,51
6047,0,284,51
6048,0,285,51
6049,0,286,51
6050,0,297,51
6051,0,298,51
6052,0,299,51
6053,0,300,51
6054,0,301,51
6055,0,302,51
6056,0,303,51
6057,0,304,51
6058,0,305,51
6059,0,306,51
6060,0,307,51
6061,0,308,51
6062,0,309,51
6063,0,310,51
6064,0,311,51
6065,0,312,51
6066,0,313,51
6067,0,314,51
6068,0,336,51
6069,0,337,51
6070,0,338,51
6071,0,339,51
6072,0,340,51
6073,0,341,51
6074,0,342,51
6075,0,343,51
6076,0,344,51
6077,0,345,51
6078,0,346,51
6079,0,347,51
6080,0,348,51
6081,0,349,51
6082,0,350,51
6083,0,351,51
6084,0,352,51
6085,0,375,51
6086,0,378,51
6087,0,379,51
6088,0,380,51
6089,0,463,51
6090,0,464,51
6091,0,465,51
6092,0,466,51
6093,0,467,51
6094,0,468,51
6095,0,469,51
6096,0,470,51
6097,0,471,51
6098,0,472,51
6099,0,473,51
6100,0,474,51
6101,0,475,51
6102,0,476,51
6103,0,477,51
6104,0,478,51
6105,0,479,51
6106,0,480,51
6107,0,481,51
6108,0,482,51
6109,0,483,51
6110,0,484,51
6111,0,485,51
6112,0,486,51
6113,0,94,52
6114,0,95,52
6115,0,96,52
6116,0,97,52
6117,0,183,52
6118,0,184,52
6119,0,185,52
6120,0,186,52
6121,0,187,52
6122,0,188,52
6123,0,189,52
6124,0,190,52
6125,0,191,52
6126,0,192,52
6127,0,193,52
6128,0,194,52
6129,0,195,52
6130,0,196,52
6131,0,197,52
6132,0,198,52
6133,0,199,52
6134,0,200,52
6135,0,201,52
6136,0,202,52
6137,0,203,52
6138,0,204,52
6139,0,205,52
6140,0,206,52
6141,0,207,52
6142,0,208,52
6143,0,209,52
6144,0,210,52
6145,0,211,52
6146,0,212,52
6147,0,213,52
6148,0,214,52
6149,0,215,52
6150,0,216,52
6151,0,217,52
6152,0,218,52
6153,0,219,52
6154,0,220,52
6155,0,221,52
6156,0,222,52
6157,0,223,52
6158,0,224,52
6159,0,225,52
6160,0,226,52
6161,0,282,52
6162,0,283,52
6163,0,284,52
6164,0,285,52
6165,0,286,52
6166,0,296,52
6167,0,297,52
6168,0,298,52
6169,0,299,52
6170,0,300,52
6171,0,301,52
6172,0,302,52
6173,0,303,52
6174,0,304,52
6175,0,305,52
6176,0,306,52
6177,0,307,52
6178,0,308,52
6179,0,309,52
6180,0,310,52
6181,0,311,52
6182,0,312,52
6183,0,313,52
6184,0,314,52
6185,0,315,52
6186,0,337,52
6187,0,338,52
6188,0,339,52
6189,0,340,52
6190,0,341,52
6191,0,342,52
6192,0,343,52
6193,0,344,52
6194,0,345,52
6195,0,346,52
6196,0,347,52
6197,0,348,52
6198,0,349,52
6199,0,350,52
6200,0,351,52
6201,0,352,52
6202,0,353,52
6203,0,377,52
6204,0,378,52
6205,0,379,52
6206,0,462,52
6207,0,463,52
6208,0,464,52
6209,0,465,52
6210,0,466,52
6211,0,467,52
6212,0,468,52
6213,0,469,52
6214,0,470,52
6215,0,471,52
6216,0,472,52
6217,0,473,52
6218,0,474,52
6219,0,475,52
6220,0,476,52
6221,0,477,52
6222,0,478,52
6223,0,479,52
6224,0,480,52
6225,0,481,52
6226,0,482,52
6227,0,483,52
6228,0,484,52
6229,0,485,52
6230,0,486,52
6231,0,34,53
6232,0,35,53
6233,0,94,53
6234,0,95,53
6235,0,96,53
6236,0,97,53
6237,0,98,53
6238,0,183,53
6239,0,184,53
6240,0,185,53
6241,0,186,53
6242,0,187,53
6243,0,188,53
6244,0,189,53
6245,0,190,53
6246,0,191,53
6247,0,192,53
6248,0,193,53
6249,0,194,53
6250,0,195,53
6251,0,196,53
6252,0,197,53
6253,0,198,53
6254,0,199,53
6255,0,200,53
6256,0,201,53
6257,0,202,53
6258,0,203,53
6259,0,204,53
6260,0,205,53
6261,0,206,53
6262,0,207,53
6263,0,208,53
6264,0,209,53
6265,0,210,53
6266,0,211,53
6267,0,212,53
6268,0,213,53
6269,0,214,53
6270,0,215,53
6271,0,216,53
6272,0,217,53
6273,0,218,53
6274,0,219,53
6275,0,220,53
6276,0,221,53
6277,0,222,53
6278,0,223,53
6279,0,224,53
6280,0,225,53
6281,0,226,53
6282,0,281,53
6283,0,282,53
6284,0,283,53
6285,0,284,53
6286,0,285,53
6287,0,286,53
6288,0,295,53
6289,0,296,53
6290,0,297,53
6291,0,298,53
6292,0,299,53
6293,0,300,53
6294,0,301,53
6295,0,302,53
6296,0,303,53
6297,0,304,53
6298,0,305,53
6299,0,306,53
6300,0,307,53
6301,0,308,53
6302,0,309,53
6303,0,310,53
6304,0,311,53
6305,0,312,53
6306,0,313,53
6307,0,314,53
6308,0,315,53
6309,0,338,53
6310,0,339,53
6311,0,340,53
6312,0,341,53
6313,0,342,53
6314,0,343,53
6315,0,344,53
6316,0,345,53
6317,0,346,53
6318,0,347,53
6319,0,348,53
6320,0,349,53
6321,0,350,53
6322,0,351,53
6323,0,352,53
6324,0,353,53
6325,0,354,53
6326,0,375,53
6327,0,376,53
6328,0,377,53
6329,0,378,53
6330,0,463,53
6331,0,464,53
6332,0,466,53
6333,0,467,53
6334,0,468,53
6335,0,469,53
6336,0,470,53
6337,0,471,53
6338,0,472,53
6339,0,473,53
6340,0,474,53
6341,0,475,53
6342,0,476,53
6343,0,477,53
6344,0,478,53
6345,0,479,53
6346,0,480,53
6347,0,481,53
6348,0,482,53
6349,0,483,53
6350,0,484,53
6351,0,485,53
6352,0,486,53
6353,0,33,54
6354,0,34,54
6355,0,35,54
6356,0,36,54
6357,0,93,54
6358,0,94,54
6359,0,95,54
6360,0,96,54
6361,0,97,54
6362,0,98,54
6363,0,183,54
6364,0,184,54
6365,0,185,54
6366,0,186,54
6367,0,187,54
6368,0,188,54
6369,0,189,54
6370,0,190,54
6371,0,191,54
6372,0,192,54
6373,0,193,54
6374,0,194,54
6375,0,195,54
6376,0,196,54
6377,0,197,54
6378,0,198,54
6379,0,199,54
6380,0,200,54
6381,0,201,54
6382,0,202,54
6383,0,203,54
6384,0,204,54
6385,0,205,54
6386,0,206,54
6387,0,207,54
6388,0,208,54
6389,0,209,54
6390,0,210,54
6391,0,211,54
6392,0,212,54
6393,0,213,54
6394,0,214,54
6395,0,215,54
6396,0,216,54
6397,0,217,54
6398,0,218,54
6399,0,219,54
6400,0,220,54
6401,0,221,54
6402,0,222,54
6403,0,223,54
6404,0,224,54
6405,0,225,54
6406,0,226,54
6407,0,280,54
6408,0,281,54
6409,0,282,54
6410,0,283,54
6411,0,284,54
6412,0,285,54
6413,0,286,54
6414,0,295,54
6415,0,296,54
6416,0,297,54
6417,0,298,54
6418,0,299,54
6419,0,300,54
6420,0,301,54
6421,0,302,54
6422,0,303,54
6423,0,304,54
6424,0,305,54
6425,0,306,54
6426,0,307,54
6427,0,308,54
6428,0,309,54
6429,0,310,54
6430,0,311,54
6431,0,312,54
6432,0,313,54
6433,0,314,54
6434,0,315,54
6435,0,316,54
6436,0,339,54
6437,0,340,54
6438,0,341,54
6439,0,342,54
6440,0,343,54
6441,0,344,54
6442,0,345,54
6443,0,346,54
6444,0,347,54
6445,0,348,54
6446,0,349,54
6447,0,350,54
6448,0,351,54
6449,0,352,54
6450,0,353,54
6451,0,354,54
6452,0,355,54
6453,0,375,54
6454,0,376,54
6455,0,462,54
6456,0,464,54
6457,0,465,54
6458,0,466,54
6459,0,467,54
6460,0,468,54
6461,0,469,54
6462,0,470,54
6463,0,471,54
6464,0,472,54
6465,0,473,54
6466,0,474,54
6467,0,475,54
6468,0,476,54
6469,0,477,54
6470,0,478,54
6471,0,479,54
6472,0,480,54
6473,0,481,54
6474,0,482,54
6475,0,483,54
6476,0,484,54
6477,0,485,54
6478,0,486,54
6479,0,33,55
6480,0,34,55
6481,0,35,55
6482,0,36,55
6483,0,93,55
6484,0,94,55
6485,0,95,55
6486,0,96,55
6487,0,97,55
6488,0,98,55
6489,0,145,55
6490,0,146,55
6491,0,147,55
6492,0,172,55
6493,0,173,55
6494,0,174,55
6495,0,175,55
6496,0,183,55
6497,0,184,55
6498,0,185,55
6499,0,186,55
6500,0,187,55
6501,0,188,55
6502,0,189,55
6503,0,190,55
6504,0,191,55
6505,0,192,55
6506,0,193,55
6507,0,194,55
6508,0,195,55
6509,0,196,55
6510,0,197,55
6511,0,198,55
6512,0,199,55
6513,0,200,55
6514,0,201,55
6515,0,202,55
6516,0,203,55
6517,0,204,55
6518,0,205,55
6519,0,206,55
6520,0,207,55
6521,0,208,55
6522,0,209,55
6523,0,210,55
6524,0,211,55
6525,0,212,55
6526,0,213,55
6527,0,214,55
6528,0,215,55
6529,0,216,55
6530,0,217,55
6531,0,218,55
6532,0,219,55
6533,0,220,55
6534,0,221,55
6535,0,222,55
6536,0,223,55
6537,0,224,55
6538,0,225,55
6539,0,226,55
6540,0,279,55
6541,0,280,55
6542,0,281,55
6543,0,282,55
6544,0,283,55
6545,0,284,55
6546,0,285,55
6547,0,286,55
6548,0,294,55
6549,0,295,55
6550,0,296,55
6551,0,297,55
6552,0,298,55
6553,0,299,55
6554,0,300,55
6555,0,301,55
6556,0,302,55
6557,0,303,55
6558,0,304,55
6559,0,305,55
6560,0,306,55
6561,0,307,55
6562,0,308,55
6563,0,309,55
6564,0,310,55
6565,0,311,55
6566,0,312,55
6567,0,313,55
6568,0,314,55
6569,0,315,55
6570,0,316,55
6571,0,340,55
6572,0,341,55
6573,0,342,55
6574,0,343,55
6575,0,344,55
6576,0,345,55
6577,0,346,55
6578,0,347,55
6579,0,348,55
6580,0,349,55
6581,0,350,55
6582,0,351,55
6583,0,352,55
6584,0,353,55
6585,0,354,55
6586,0,355,55
6587,0,356,55
6588,0,375,55
6589,0,462,55
6590,0,463,55
6591,0,464,55
6592,0,466,55
6593,0,467,55
6594,0,468,55
6595,0,469,55
6596,0,470,55
6597,0,471,55
6598,0,472,55
6599,0,473,55
6600,0,474,55
6601,0,475,55
6602,0,476,55
6603,0,477,55
6604,0,478,55
6605,0,479,55
6606,0,480,55
6607,0,481,55
6608,0,482,55
6609,0,483,55
6610,0,484,55
6611,0,485,55
6612,0,486,55
6613,0,33,56
6614,0,34,56
6615,0,35,56
6616,0,36,56
6617,0,93,56
6618,0,94,56
6619,0,95,56
6620,0,96,56
6621,0,97,56
6622,0,98,56
6623,0,118,56
6624,0,119,56
6625,0,120,56
6626,0,121,56
6627,0,122,56
6628,0,144,56
6629,0,145,56
6630,0,146,56
6631,0,147,56
6632,0,148,56
6633,0,171,56
6634,0,172,56
6635,0,173,56
6636,0,174,56
6637,0,175,56
6638,0,183,56
6639,0,184,56
6640,0,185,56
6641,0,186,56
6642,0,187,56
6643,0,188,56
6644,0,189,56
6645,0,190,56
6646,0,191,56
6647,0,192,56
6648,0,193,56
6649,0,194,56
6650,0,195,56
6651,0,196,56
6652,0,197,56
6653,0,198,56
6654,0,199,56
6655,0,200,56
6656,0,201,56
6657,0,202,56
6658,0,203,56
6659,0,204,56
6660,0,205,56
6661,0,206,56
6662,0,207,56
6663,0,208,56
6664,0,209,56
6665,0,210,56
6666,0,211,56
6667,0,212,56
6668,0,213,56
6669,0,214,56
6670,0,215,56
6671,0,216,56
6672,0,217,56
6673,0,218,56
6674,0,219,56
6675,0,220,56
6676,0,221,56
6677,0,222,56
6678,0,223,56
6679,0,224,56
6680,0,225,56
6681,0,226,56
6682,0,278,56
6683,0,279,56
6684,0,280,56
6685,0,281,56
6686,0,282,56
6687,0,283,56
6688,0,284,56
6689,0,285,56
6690,0,286,56
6691,0,294,56
6692,0,295,56
6693,0,296,56
6694,0,297,56
6695,0,298,56
6696,0,299,56
6697,0,300,56
6698,0,301,56
6699,0,302,56
6700,0,303,56
6701,0,304,56
6702,0,305,56
6703,0,306,56
6704,0,307,56
6705,0,308,56
6706,0,309,56
6707,0,310,56
6708,0,311,56
6709,0,312,56
6710,0,313,56
6711,0,314,56
6712,0,315,56
6713,0,316,56
6714,0,317,56
6715,0,341,56
6716,0,342,56
6717,0,343,56
6718,0,344,56
6719,0,345,56
6720,0,346,56
6721,0,347,56
6722,0,348,56
6723,0,349,56
6724,0,350,56
6725,0,351,56
6726,0,352,56
6727,0,353,56
6728,0,354,56
6729,0,355,56
6730,0,356,56
6731,0,357,56
6732,0,462,56
6733,0,464,56
6734,0,465,56
6735,0,466,56
6736,0,467,56
6737,0,468,56
6738,0,469,56
6739,0,470,56
6740,0,471,56
6741,0,472,56
6742,0,473,56
6743,0,474,56
6744,0,475,56
6745,0,476,56
6746,0,477,56
6747,0,478,56
6748,0,479,56
6749,0,480,56
6750,0,481,56
6751,0,482,56
6752,0,483,56
6753,0,484,56
6754,0,485,56
6755,0,486,56
6756,0,94,57
6757,0,95,57
6758,0,96,57
6759,0,97,57
6760,0,118,57
6761,0,119,57
6762,0,120,57
6763,0,121,57
6764,0,122,57
6765,0,143,57
6766,0,144,57
6767,0,145,57
6768,0,146,57
6769,0,147,57
6770,0,148,57
6771,0,171,57
6772,0,172,57
6773,0,173,57
6774,0,174,57
6775,0,175,57
6776,0,191,57
6777,0,192,57
6778,0,193,57
6779,0,194,57
6780,0,195,57
6781,0,196,57
6782,0,197,57
6783,0,198,57
6784,0,199,57
6785,0,200,57
6786,0,201,57
6787,0,202,57
6788,0,203,57
6789,0,204,57
6790,0,205,57
6791,0,206,57
6792,0,207,57
6793,0,208,57
6794,0,209,57
6795,0,210,57
6796,0,211,57
6797,0,212,57
6798,0,213,57
6799,0,214,57
6800,0,215,57
6801,0,216,57
6802,0,217,57
6803,0,218,57
6804,0,219,57
6805,0,220,57
6806,0,221,57
6807,0,222,57
6808,0,223,57
6809,0,224,57
6810,0,225,57
6811,0,226,57
6812,0,278,57
6813,0,279,57
6814,0,280,57
6815,0,281,57
6816,0,282,57
6817,0,283,57
6818,0,284,57
6819,0,285,57
6820,0,286,57
6821,0,293,57
6822,0,294,57
6823,0,295,57
6824,0,296,57
6825,0,297,57
6826,0,298,57
6827,0,299,57
6828,0,300,57
6829,0,301,57
6830,0,302,57
6831,0,303,57
6832,0,304,57
6833,0,305,57
6834,0,306,57
6835,0,307,57
6836,0,308,57
6837,0,309,57
6838,0,310,57
6839,0,311,57
6840,0,312,57
6841,0,313,57
6842,0,314,57
6843,0,315,57
6844,0,316,57
6845,0,317,57
6846,0,343,57
6847,0,344,57
6848,0,345,57
6849,0,346,57
6850,0,347,57
6851,0,348,57
6852,0,349,57
6853,0,350,57
6854,0,351,57
6855,0,352,57
6856,0,353,57
6857,0,354,57
6858,0,355,57
6859,0,356,57
6860,0,357,57
6861,0,358,57
6862,0,470,57
6863,0,471,57
6864,0,472,57
6865,0,473,57
6866,0,474,57
6867,0,475,57
6868,0,476,57
6869,0,477,57
6870,0,478,57
6871,0,479,57
6872,0,480,57
6873,0,481,57
6874,0,482,57
6875,0,483,57
6876,0,484,57
6877,0,485,57
6878,0,486,57
6879,0,60,58
6880,0,61,58
6881,0,118,58
6882,0,119,58
6883,0,120,58
6884,0,121,58
6885,0,122,58
6886,0,143,58
6887,0,144,58
6888,0,145,58
6889,0,146,58
6890,0,147,58
6891,0,148,58
6892,0,171,58
6893,0,172,58
6894,0,173,58
6895,0,174,58
6896,0,175,58
6897,0,191,58
6898,0,192,58
6899,0,193,58
6900,0,194,58
6901,0,195,58
6902,0,196,58
6903,0,198,58
6904,0,199,58
6905,0,200,58
6906,0,201,58
6907,0,202,58
6908,0,203,58
6909,0,204,58
6910,0,205,58
6911,0,206,58
6912,0,207,58
6913,0,208,58
6914,0,209,58
6915,0,210,58
6916,0,211,58
6917,0,212,58
6918,0,213,58
6919,0,214,58
6920,0,215,58
6921,0,216,58
6922,0,217,58
6923,0,218,58
6924,0,219,58
6925,0,220,58
6926,0,221,58
6927,0,222,58
6928,0,223,58
6929,0,224,58
6930,0,225,58
6931,0,226,58
6932,0,277,58
6933,0,278,58
6934,0,280,58
6935,0,281,58
6936,0,282,58
6937,0,283,58
6938,0,284,58
6939,0,285,58
6940,0,286,58
6941,0,293,58
6942,0,294,58
6943,0,295,58
6944,0,296,58
6945,0,297,58
6946,0,298,58
6947,0,299,58
6948,0,300,58
6949,0,301,58
6950,0,302,58
6951,0,303,58
6952,0,304,58
6953,0,305,58
6954,0,306,58
6955,0,307,58
6956,0,308,58
6957,0,309,58
6958,0,310,58
6959,0,311,58
6960,0,312,58
6961,0,313,58
6962,0,314,58
6963,0,315,58
6964,0,316,58
6965,0,317,58
6966,0,344,58
6967,0,345,58
6968,0,346,58
6969,0,347,58
6970,0,348,58
6971,0,349,58
6972,0,350,58
6973,0,351,58
6974,0,352,58
6975,0,353,58
6976,0,354,58
6977,0,355,58
6978,0,356,58
6979,0,357,58
6980,0,358,58
6981,0,359,58
6982,0,360,58
6983,0,361,58
6984,0,363,58
6985,0,364,58
6986,0,471,58
6987,0,472,58
6988,0,473,58
6989,0,474,58
6990,0,475,58
6991,0,476,58
6992,0,477,58
6993,0,478,58
6994,0,479,58
6995,0,480,58
6996,0,481,58
6997,0,482,58
6998,0,483,58
6999,0,484,58
7000,0,485,58
7001,0,486,58
7002,0,59,59
7003,0,60,59
7004,0,61,59
7005,0,62,59
7006,0,118,59
7007,0,119,59
7008,0,120,59
7009,0,121,59
7010,0,122,59
7011,0,144,59
7012,0,145,59
7013,0,146,59
7014,0,147,59
7015,0,148,59
7016,0,172,59
7017,0,173,59
7018,0,174,59
7019,0,175,59
7020,0,191,59
7021,0,192,59
7022,0,193,59
7023,0,194,59
7024,0,195,59
7025,0,200,59
7026,0,201,59
7027,0,202,59
7028,0,203,59
7029,0,204,59
7030,0,205,59
7031,0,206,59
7032,0,207,59
7033,0,208,59
7034,0,209,59
7035,0,210,59
7036,0,211,59
7037,0,212,59
7038,0,213,59
7039,0,214,59
7040,0,215,59
7041,0,216,59
7042,0,217,59
7043,0,218,59
7044,0,219,59
7045,0,220,59
7046,0,221,59
7047,0,222,59
7048,0,223,59
7049,0,224,59
7050,0,225,59
7051,0,226,59
7052,0,276,59
7053,0,277,59
7054,0,278,59
7055,0,281,59
7056,0,282,59
7057,0,283,59
7058,0,284,59
7059,0,285,59
7060,0,286,59
7061,0,293,59
7062,0,294,59
7063,0,295,59
7064,0,296,59
7065,0,297,59
7066,0,298,59
7067,0,299,59
7068,0,300,59
7069,0,301,59
7070,0,302,59
7071,0,303,59
7072,0,304,59
7073,0,305,59
7074,0,306,59
7075,0,307,59
7076,0,308,59
7077,0,309,59
7078,0,310,59
7079,0,311,59
7080,0,312,59
7081,0,313,59
7082,0,314,59
7083,0,315,59
7084,0,316,59
7085,0,317,59
7086,0,345,59
7087,0,346,59
7088,0,347,59
7089,0,348,59
7090,0,349,59
7091,0,350,59
7092,0,351,59
7093,0,352,59
7094,0,353,59
7095,0,354,59
7096,0,355,59
7097,0,356,59
7098,0,357,59
7099,0,358,59
7100,0,359,59
7101,0,360,59
7102,0,361,59
7103,0,363,59
7104,0,364,59
7105,0,472,59
7106,0,473,59
7107,0,474,59
7108,0,475,59
7109,0,476,59
7110,0,477,59
7111,0,478,59
7112,0,479,59
7113,0,480,59
7114,0,481,59
7115,0,482,59
7116,0,483,59
7117,0,484,59
7118,0,485,59
7119,0,486,59
7120,0,59,60
7121,0,60,60
7122,0,61,60
7123,0,62,60
7124,0,119,60
7125,0,120,60
7126,0,121,60
7127,0,145,60
7128,0,146,60
7129,0,147,60
7130,0,191,60
7131,0,192,60
7132,0,193,60
7133,0,194,60
7134,0,198,60
7135,0,199,60
7136,0,200,60
7137,0,201,60
7138,0,202,60
7139,0,203,60
7140,0,204,60
7141,0,205,60
7142,0,206,60
7143,0,207,60
7144,0,208,60
7145,0,209,60
7146,0,210,60
7147,0,211,60
7148,0,212,60
7149,0,213,60
7150,0,214,60
7151,0,215,60
7152,0,216,60
7153,0,217,60
7154,0,218,60
7155,0,219,60
7156,0,220,60
7157,0,221,60
7158,0,222,60
7159,0,223,60
7160,0,224,60
7161,0,225,60
7162,0,226,60
7163,0,275,60
7164,0,276,60
7165,0,277,60
7166,0,278,60
7167,0,279,60
7168,0,280,60
7169,0,282,60
7170,0,283,60
7171,0,284,60
7172,0,285,60
7173,0,286,60
7174,0,293,60
7175,0,294,60
7176,0,295,60
7177,0,296,60
7178,0,297,60
7179,0,298,60
7180,0,299,60
7181,0,300,60
7182,0,301,60
7183,0,302,60
7184,0,303,60
7185,0,304,60
7186,0,305,60
7187,0,306,60
7188,0,307,60
7189,0,308,60
7190,0,309,60
7191,0,310,60
7192,0,311,60
7193,0,312,60
7194,0,313,60
7195,0,314,60
7196,0,315,60
7197,0,316,60
7198,0,317,60
7199,0,346,60
7200,0,347,60
7201,0,348,60
7202,0,349,60
7203,0,350,60
